155.2008514404297,13.527477264404297
173.32821655273438,305.77490234375
139.96339416503906,88.14030456542969
246.82180786132812,33.1649284362793
254.79019165039062,92.38156127929688
174.3094482421875,15.510879516601562
129.6359100341797,224.7615203857422
123.44685363769531,93.76472473144531
123.44685363769531,93.76472473144531
251.07583618164062,179.80899047851562
216.7379608154297,44.44281768798828
216.7379608154297,44.44281768798828
310.5691223144531,154.66122436523438
151.13560485839844,97.02025604248047
166.35350036621094,208.2041015625
238.94882202148438,110.6756820678711
238.94882202148438,110.6756820678711
227.03924560546875,16.39520263671875
143.7456512451172,368.4572448730469
130.3534393310547,369.90386962890625
130.3534393310547,369.90386962890625
131.3587646484375,91.16151428222656
131.3587646484375,91.16151428222656
301.114990234375,241.93064880371094
289.92608642578125,368.1119384765625
310.87469482421875,219.5364532470703
226.7589874267578,15.672724723815918
248.4395751953125,64.2187271118164
155.8447723388672,169.3599090576172
155.8447723388672,169.3599090576172
182.7197265625,412.9050598144531
185.48611450195312,10.174494743347168
270.5644836425781,115.55393981933594
229.9165496826172,39.473628997802734
229.9165496826172,39.473628997802734
273.8448791503906,97.98019409179688
126.06718444824219,91.16799926757812
126.06718444824219,91.16799926757812
73.79478454589844,40.26643753051758
171.31234741210938,10.60528564453125
155.2008514404297,13.527477264404297
132.88963317871094,112.19688415527344
246.82180786132812,33.1649284362793
254.79019165039062,92.38156127929688
174.3094482421875,15.510879516601562
133.80859375,109.87564849853516
133.80859375,109.87564849853516
251.07583618164062,179.80899047851562
216.7379608154297,44.44281768798828
216.7379608154297,44.44281768798828
115.07701873779297,158.05288696289062
310.5691223144531,154.66122436523438
238.94882202148438,110.6756820678711
238.94882202148438,110.6756820678711
227.03924560546875,16.39520263671875
143.7456512451172,368.4572448730469
130.3534393310547,369.90386962890625
130.3534393310547,369.90386962890625
156.1224365234375,140.8724822998047
301.114990234375,241.93064880371094
289.92608642578125,368.1119384765625
310.87469482421875,219.5364532470703
152.48602294921875,164.5869140625
226.7589874267578,15.672724723815918
248.4395751953125,64.2187271118164
107.07267761230469,239.7270965576172
182.7197265625,412.9050598144531
185.48611450195312,10.174494743347168
270.5644836425781,115.55393981933594
229.9165496826172,39.473628997802734
229.9165496826172,39.473628997802734
141.4453887939453,101.37390899658203
273.8448791503906,97.98019409179688
73.79478454589844,40.26643753051758
88.00664520263672,162.34262084960938
125.86878204345703,269.0560302734375
171.31234741210938,10.60528564453125
419.8179626464844,382.3149108886719
106.82864379882812,106.67420196533203
125.03202056884766,84.84442138671875
208.73910522460938,293.0940856933594
36.42824172973633,178.6967315673828
311.6213684082031,234.67568969726562
324.5367126464844,217.35324096679688
210.10240173339844,174.39781188964844
81.65605163574219,237.32424926757812
181.32730102539062,192.2898712158203
216.49986267089844,224.91224670410156
243.1234130859375,124.19324493408203
367.3985595703125,231.45033264160156
393.7613220214844,320.6259460449219
393.7613220214844,320.6259460449219
367.5113830566406,231.3656768798828
195.65460205078125,277.5520324707031
335.7670593261719,253.13674926757812
82.13032531738281,2.587307929992676
222.6259765625,197.07029724121094
86.3656005859375,302.2123718261719
411.0621643066406,169.9400177001953
335.9066162109375,270.9696044921875
90.91424560546875,282.82421875
418.1208190917969,172.09188842773438
201.0950164794922,256.0032043457031
207.6065216064453,259.9581604003906
207.6065216064453,259.9581604003906
82.6250991821289,286.3524475097656
306.2473449707031,85.20782470703125
306.2473449707031,85.20782470703125
426.17236328125,99.09423828125
95.34281158447266,300.32098388671875
125.4922866821289,270.3236999511719
271.8908386230469,142.139892578125
373.6127624511719,221.7248077392578
338.1326904296875,206.1553497314453
203.550537109375,286.6923522949219
